,Unnamed: 0,rev_page,page_title,date,same_day_revs,prev_day_revs,week_before_revs,month_before_revs,year_before_revs,week_after_revs,day_after_revs,day_after_2_revs,category,category_score,day,around,before,boost,same_day_views,prev_day_views,week_before_views,month_before_views,year_before_views,day_after_views,is_event,link,title,is_first_event,category_score_upd,category_upd
4188,4188,2807652,Anna_Zatonskih,20220601,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,Culture.Biography.Biography*,1.0000100135803225,20220601.0,95.0,96.0,0.9895833333333334,36.0,47.0,158.0,733.0,9100.0,55.0,0,-1,-1,,1.0000100135803223,Culture.Sports
4189,4189,2807781,Ángel_Di_María,20220601,0.0,0.0,1.0,7.0,25.0,3.0,2.0,1.0,Culture.Sports,0.9983615279197692,20220601.0,39814.0,21217.0,1.8765141160390253,13143.0,17726.0,45272.0,184177.0,1055859.0,26529.0,0,-1,-1,,0.998599648475647,Culture.Sports
4190,4190,2809251,Lott-Festival,20220601,7.0,0.0,0.0,0.0,5.0,9.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.6297846436500549,Geography.Regions.Europe.Europe*
4191,4191,2810668,West_Liberty_(Ohio),20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,1.0000100135803223,Geography.Regions.Americas.North_America
4192,4192,2812634,Zugbeeinflussungssystem_S-Bahn_Berlin,20220601,0.0,0.0,0.0,3.0,17.0,3.0,3.0,0.0,History_and_Society.Transportation,1.0000100135803225,20220601.0,36.0,42.0,0.8571428571428571,5.0,18.0,66.0,196.0,2031.0,8.0,0,-1,-1,,0.9926641583442688,History_and_Society.Transportation
4193,4193,2814021,Christuskirche_(Dresden-Strehlen),20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9863731861114502,Geography.Regions.Europe.Western_Europe
4194,4194,2814273,Gabrielle_Alioth,20220601,0.0,0.0,0.0,2.0,6.0,2.0,1.0,1.0,Culture.Biography.Biography*,0.9697954058647156,20220601.0,9.0,12.0,0.75,2.0,6.0,21.0,88.0,1021.0,2.0,0,-1,-1,,0.99753737449646,Culture.Biography.Biography*
4195,4195,2814398,Wommen,20220601,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9971204400062561,Geography.Regions.Europe.Western_Europe
4196,4196,2815471,Hessen/Überarbeiten,20220601,1.0,1.0,6.0,28.0,328.0,7.0,1.0,1.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
4197,4197,2815778,Sarafowo,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
4198,4198,2816298,Georg_Schneider,20220601,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,Culture.Linguistics,0.9871888160705566,20220601.0,15.0,12.0,1.25,3.0,5.0,18.0,73.0,709.0,7.0,0,-1,-1,,-1.0,-1
4199,4199,2818138,Appomattox_River,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Geography.Regions.Americas.North_America,0.974052667617798,20220601.0,159.0,188.0,0.8457446808510638,29.0,72.0,307.0,937.0,10783.0,57.0,0,-1,-1,,0.9924327731132507,Geography.Geographical
4200,4200,2821216,Back_River_(Virginia),20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Geography.Geographical,0.997120440006256,20220601.0,48.0,34.0,1.411764705882353,6.0,15.0,54.0,254.0,2560.0,15.0,0,-1,-1,,0.9896818399429321,Geography.Regions.Americas.North_America
4201,4201,2822140,TV_1862_Langen_(Basketball),20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9304682612419128,Culture.Sports
4202,4202,2822862,Heinz_Wirthensohn,20220601,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,Culture.Sports,1.0000100135803225,20220601.0,9.0,13.0,0.6923076923076923,2.0,2.0,18.0,82.0,627.0,5.0,0,-1,-1,,1.0000100135803223,Culture.Sports
4203,4203,2823415,Lindleinsmühle,20220601,5.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9993638396263123,Geography.Regions.Europe.Western_Europe
4204,4204,2824229,Breithorn_(Steinernes_Meer),20220601,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,Geography.Geographical,1.0000100135803225,20220601.0,27.0,28.0,0.9642857142857144,12.0,17.0,46.0,150.0,1671.0,16.0,0,-1,-1,,0.9958112239837646,Geography.Geographical
4205,4205,2825111,Rune_Djurhuus,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Culture.Sports,1.0000100135803225,20220601.0,17.0,17.0,1.0,1.0,4.0,26.0,160.0,1150.0,4.0,0,-1,-1,,1.0000100135803223,Culture.Sports
4206,4206,2825665,Tegumi,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Culture.Sports,1.0000100135803225,20220601.0,168.0,147.0,1.1428571428571428,27.0,63.0,239.0,997.0,10969.0,52.0,0,-1,-1,,0.9970290064811707,Culture.Sports
4207,4207,2825887,Bremer_SV,20220601,0.0,0.0,2.0,9.0,17.0,8.0,1.0,0.0,Culture.Sports,0.9960646033287048,20220601.0,258.0,321.0,0.8037383177570093,45.0,112.0,472.0,1255.0,88546.0,84.0,0,-1,-1,,0.9987651705741882,Culture.Sports
4208,4208,2826959,Rudolf_Lonauer,20220601,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9073222279548645,Geography.Regions.Europe.Western_Europe
4209,4209,2827565,Sixtus_Josef_Parzinger,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Culture.Biography.Biography*,1.0000100135803225,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9450047016143799,Culture.Philosophy_and_religion
4210,4210,2827898,Bekecs,20220601,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,Geography.Regions.Europe.Eastern_Europe,0.9986850023269652,20220601.0,14.0,23.0,0.6086956521739131,6.0,7.0,34.0,106.0,1473.0,7.0,0,-1,-1,,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
4211,4211,2828311,Musée_d’ethnographie_de_Neuchâtel,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.8031837940216064,Culture.Visual_arts.Architecture
4212,4212,2829659,Reichsnaturschutzgesetz,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,History_and_Society.Politics_and_government,0.6654205918312073,20220601.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,11.0,144.0,-1.0,0,-1,-1,,0.9802908897399902,Geography.Regions.Europe.Western_Europe
4213,4213,2832001,Hans_Lindberg,20220601,0.0,0.0,0.0,2.0,15.0,1.0,1.0,0.0,Geography.Regions.Europe.Northern_Europe,0.9263137578964232,20220601.0,129.0,86.0,1.5,30.0,51.0,150.0,612.0,11829.0,69.0,0,-1,-1,,0.8991314172744751,Geography.Regions.Europe.Europe*
4214,4214,2834355,Z_thomas,20220601,11.0,15.0,22.0,50.0,477.0,36.0,2.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
4215,4215,2834474,Joynext-Arena,20220601,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9976133108139038,Culture.Sports
4216,4216,2834723,Syntaxhighlight,20220601,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
4217,4217,2836360,Studentnation,20220601,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,1.0000100135803223,Geography.Regions.Europe.Northern_Europe
4218,4218,2837111,Wohnungsprivatisierung,20220601,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.7981967926025391,History_and_Society.Politics_and_government
4219,4219,2838095,Gleitstuhlplatte,20220601,0.0,1.0,1.0,1.0,7.0,14.0,4.0,1.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9996179938316345,History_and_Society.Transportation
4220,4220,2838175,Mediolanum_(Unternehmen),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9937201142311096,Geography.Regions.Europe.Southern_Europe
4221,4221,2838185,Hamburger_SV,20220601,0.0,0.0,1.0,1.0,13.0,1.0,1.0,0.0,Culture.Sports,0.9994742274284364,20220601.0,7692.0,11105.0,0.6926609635299414,1450.0,3129.0,16407.0,73361.0,446818.0,2712.0,0,-1,-1,,0.9890230894088745,Culture.Sports
4222,4222,2839886,Volmershoven-Heidgen,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,1.0000100135803223,Geography.Regions.Europe.Western_Europe
4223,4223,2841810,Evangelisch-Lutherische_Trinitatiskirche_Leipzig,20220601,0.0,0.0,0.0,1.0,15.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9740526676177979,Geography.Regions.Europe.Europe*
4224,4224,2842705,VIJF_tv,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Culture.Media.Media*,0.9019306898117064,20220601.0,1.0,2.0,0.5,1.0,1.0,3.0,4.0,60.0,1.0,0,-1,-1,,0.9669240117073059,Culture.Media.Media*
4225,4225,2843107,Lauge_Koch,20220601,0.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,Culture.Biography.Biography*,0.9615437984466552,20220601.0,52.0,71.0,0.7323943661971831,6.0,17.0,97.0,321.0,4114.0,16.0,0,-1,-1,,0.9993836879730225,Culture.Biography.Biography*
4226,4226,2846810,Thorsberger_Moor,20220601,0.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9324633479118347,History_and_Society.History
4227,4227,2853848,Ines_Geipel,20220601,0.0,0.0,9.0,10.0,129.0,3.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9626831412315369,Culture.Biography.Biography*
4228,4228,2855624,Universität_Franeker,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9304682612419128,Geography.Regions.Europe.Western_Europe
4229,4229,2856898,Petra_Barthel,20220601,0.0,0.0,0.0,2.0,13.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9637899398803711,Culture.Media.Films
4230,4230,2856949,Annette_Andre,20220601,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Culture.Biography.Biography*,0.8479777574539185,20220601.0,1062.0,951.0,1.116719242902208,142.0,446.0,1549.0,5172.0,85111.0,282.0,0,-1,-1,,0.9976133108139038,Culture.Media.Media*
4231,4231,2858023,Bewertungswahl,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9985549449920654,History_and_Society.Politics_and_government
4232,4232,2860522,US_Open_2007/Herreneinzel,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9991540908813477,Culture.Sports
4233,4233,2860928,Alexander_von_Brosch-Aarenau,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9905974268913269,Culture.Biography.Biography*
4234,4234,2861340,Taktaharkány,20220601,2.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,Geography.Regions.Europe.Eastern_Europe,0.9991269707679749,20220601.0,28.0,30.0,0.9333333333333332,3.0,10.0,47.0,191.0,1739.0,7.0,0,-1,-1,,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
4235,4235,2862917,Rumänien/Neu,20220601,0.0,1.0,5.0,24.0,271.0,4.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
4236,4236,2866014,Präferenzwahl,20220601,0.0,0.0,0.0,0.0,0.0,38.0,9.0,1.0,-1,-1.0,,,,,,,,,,,0,-1,-1,,0.9955416321754456,History_and_Society.Politics_and_government
4237,4237,2866066,WikiProjekt_Bildende_Kunst/Qualitätssicherung,20220601,0.0,0.0,7.0,26.0,130.0,3.0,2.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
4238,4238,2867326,Liste_der_Verwaltungseinheiten_Osttimors,20220601,0.0,0.0,4.0,4.0,53.0,3.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.8706072568893433,Geography.Regions.Oceania
4239,4239,2867544,Leibniz-Institut_für_Gewässerökologie_und_Binnenfischerei,20220601,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.880807101726532,STEM.STEM*
4240,4240,2867895,US_Open_2007/Herrendoppel,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9987257122993469,Culture.Sports
4241,4241,2868063,SV_Prussia-Samland_Königsberg,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Culture.Sports,1.0000100135803225,20220601.0,42.0,38.0,1.105263157894737,17.0,25.0,69.0,223.0,2032.0,24.0,0,-1,-1,,1.0000100135803223,Culture.Sports
4242,4242,2869308,Franz_von_Löher,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,Culture.Biography.Biography*,1.0000100135803225,20220601.0,16.0,20.0,0.8,3.0,5.0,27.0,99.0,1018.0,7.0,0,-1,-1,,1.0000100135803223,Culture.Biography.Biography*
4243,4243,2869326,Beaupré,20220601,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,-1,-1.0,20220601.0,4.0,1.0,4.0,1.0,1.0,2.0,18.0,207.0,2.0,0,-1,-1,,0.6723417043685913,Geography.Regions.Europe.Europe*
4244,4244,2869432,Rolf_Ziegler_(Soziologe),20220601,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,1.0000100135803223,Culture.Biography.Biography*
4245,4245,2875371,Bahn_für_Alle,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.771853506565094,History_and_Society.Business_and_economics
4246,4246,2876549,Martin_Breutigam,20220601,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9995794296264648,Culture.Biography.Biography*
4247,4247,2882993,Islamismus,20220601,0.0,0.0,0.0,0.0,47.0,2.0,2.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.8558611869812012,Culture.Philosophy_and_religion
4248,4248,2886026,Tennis_Masters_Cup_2003,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,-1,-1,,0.997758150100708,Culture.Sports
4249,4249,2887243,Holzbrücke_Bad_Säckingen,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,Culture.Visual_arts.Architecture,0.94500470161438,20220601.0,48.0,68.0,0.7058823529411765,10.0,16.0,103.0,361.0,3957.0,18.0,0,-1,-1,,0.8991314172744751,Geography.Regions.Europe.Europe*
4250,4250,2887574,Berlinschneid/Merker,20220601,0.0,0.0,0.0,2.0,19.0,2.0,2.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
4251,4251,2888541,LOFFT,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9942797422409058,Geography.Regions.Europe.Western_Europe
4252,4252,2888584,Rainer_Nägele,20220601,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,Culture.Biography.Biography*,0.9973783493041992,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9971204400062561,Culture.Biography.Biography*
4253,4253,2890407,Navigationsleiste_Turniere_der_ATP_Tour_2007,20220601,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
4254,4254,2890656,Goldener_Löwe,20220601,0.0,0.0,0.0,2.0,11.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,1.0000100135803223,Culture.Media.Films
4255,4255,2890983,Liste_der_Rekordtorschützen_in_Fußball-Länderspielen,20220601,0.0,0.0,9.0,11.0,188.0,11.0,2.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,1.0000100135803223,Culture.Sports
4256,4256,2893894,Milan_Roćen,20220601,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,Culture.Biography.Biography*,0.99745911359787,20220601.0,34.0,30.0,1.1333333333333333,12.0,15.0,51.0,205.0,2444.0,16.0,0,-1,-1,,0.9241518378257751,Culture.Biography.Biography*
4257,4257,2894353,Ilmari_Juutilainen,20220601,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,History_and_Society.Military_and_warfare,0.991162657737732,20220601.0,644.0,652.0,0.9877300613496932,118.0,249.0,984.0,3656.0,46400.0,262.0,0,-1,-1,,0.9961855411529541,Culture.Biography.Biography*
4258,4258,2894365,ILNumerics,20220601,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,STEM.STEM*,0.984585464000702,20220601.0,26.0,30.0,0.8666666666666667,2.0,8.0,44.0,152.0,1668.0,7.0,0,-1,-1,,0.9990402460098267,STEM.STEM*
4259,4259,2894795,Bremen_zur_Zeit_des_Nationalsozialismus,20220601,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9566442370414734,Geography.Regions.Europe.Western_Europe
4260,4260,2896972,Kasseler_Kunstpreis,20220601,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9241518378257751,Geography.Regions.Europe.Western_Europe
4261,4261,2898383,Elena_Sedina,20220601,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,Culture.Sports,1.0000100135803225,20220601.0,32.0,32.0,1.0,10.0,15.0,50.0,177.0,2014.0,16.0,0,-1,-1,,1.0000100135803223,Culture.Sports
4262,4262,2898509,Aromalampe,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.8872146010398865,STEM.STEM*
4263,4263,2898766,Feuerhölle,20220601,4.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,-1,-1.0,,,,,,,,,,,0,-1,-1,,1.0000100135803223,Culture.Media.Media*
4264,4264,2899474,WikiProjekt_Ostfriesland,20220601,0.0,0.0,10.0,13.0,69.0,2.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
4265,4265,2901763,Bohnenkönig,20220601,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.7431780099868774,Culture.Visual_arts.Visual_arts*
4266,4266,2902064,Allgemeine_Anzeigen_GmbH,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Geography.Regions.Europe.Western_Europe,0.9850529432296752,20220601.0,8.0,6.0,1.3333333333333333,1.0,3.0,10.0,49.0,523.0,3.0,0,-1,-1,,0.9219318628311157,Geography.Regions.Europe.Western_Europe
4267,4267,2905758,Dubai_Tennis_Championships_2007,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9994029402732849,Culture.Sports
4268,4268,2906516,Nadine_Joachim,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Culture.Sports,0.9991269707679749,20220601.0,19.0,16.0,1.1875,6.0,9.0,28.0,80.0,761.0,9.0,0,-1,-1,,1.0000100135803223,Culture.Biography.Biography*
4269,4269,2907493,Dorado,20220601,0.0,0.0,1.0,3.0,301.0,1.0,1.0,0.0,STEM.Space,0.99745911359787,20220601.0,527.0,555.0,0.9495495495495496,110.0,219.0,875.0,3131.0,50752.0,208.0,0,-1,-1,,0.9416641592979431,STEM.Biology
4270,4270,2907942,Wildensteiner_Wasserfall,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.998803436756134,Geography.Regions.Europe.Europe*
4271,4271,2909595,Siemens,20220601,0.0,0.0,0.0,4.0,12.0,1.0,1.0,0.0,History_and_Society.Business_and_economics,0.8706072568893433,20220601.0,11661.0,10519.0,1.108565452989828,2360.0,4905.0,17615.0,74406.0,785760.0,4609.0,0,-1,-1,,0.9263137578964233,History_and_Society.Business_and_economics
4272,4272,2914772,"Max-Planck-Institut_zur_Erforschung_von_Kriminalität,_Sicherheit_und_Recht",20220601,1.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.8840492963790894,Geography.Regions.Europe.Western_Europe
4273,4273,2915380,Japanisches_Südseemandat,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,1.0000100135803223,Geography.Regions.Oceania
4274,4274,2915508,TuS_Metzingen,20220601,0.0,0.0,1.0,4.0,25.0,4.0,1.0,0.0,Geography.Regions.Europe.Europe*,0.9149109721183776,20220601.0,94.0,106.0,0.8867924528301887,21.0,35.0,154.0,590.0,7219.0,36.0,0,-1,-1,,0.9416641592979431,Geography.Regions.Europe.Europe*
4275,4275,2915554,Josef_Stalin,20220601,0.0,1.0,3.0,5.0,55.0,4.0,2.0,2.0,Geography.Regions.Europe.Europe*,0.880807101726532,20220601.0,98.0,118.0,0.8305084745762712,18.0,38.0,174.0,798.0,11193.0,43.0,0,-1,-1,,0.9381340146064758,Geography.Regions.Europe.Eastern_Europe
4276,4276,2918014,Paul_Hahn_(Fußballspieler),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9963027834892273,Culture.Sports
4277,4277,2920800,OFFIS_–_Institut_für_Informatik,20220601,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9433575868606567,Geography.Regions.Europe.Western_Europe
4278,4278,2922211,Ingoattila,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
4279,4279,2925294,Tino_Berbig,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Culture.Sports,1.0000100135803225,20220601.0,24.0,19.0,1.263157894736842,4.0,6.0,26.0,62.0,721.0,4.0,0,-1,-1,,1.0000100135803223,Culture.Sports
